PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
291, 2407800975, 176.38133239746094, -58.42239761352539, 132.02650451660156, -0.2886071, 0.35473183, 3.226798, -8.343299865722656, 11.456435203552246, -7.987834453582764
292, 2407850976, 175.31365966796875, -58.565032958984375, 132.79505920410156, 0.28460887, 0.17308933, 3.368989, -8.042097091674805, 3.7560601234436035, -7.2257914543151855
293, 2407900977, 174.33889770507812, -57.839168548583984, 133.594970703125, -0.22435783, 0.9618616, 5.802906, -5.693759918212891, -13.368520736694336, -9.123345375061035
294, 2407950978, 173.66770935058594, -57.67949295043945, 134.2021942138672, -0.1384846, 0.59645504, 3.249793, -2.9435694217681885, -2.172651529312134, -6.195793628692627
295, 2408000979, 173.05673217773438, -58.12116622924805, 134.887451171875, -0.30099684, 1.008176, 2.919753, -0.4045584797859192, 9.939814567565918, -5.628938674926758
296, 2408050980, 173.13363647460938, -56.014739990234375, 134.89886474609375, -0.576536, 1.4622227, 3.9649858, 1.9407472610473633, -41.486900329589844, -4.605259895324707
297, 2408100981, 173.08853149414062, -55.71529769897461, 135.07766723632812, -0.05395245, 0.37043396, -0.01272583, 2.2673051357269287, -5.387604236602783, -2.125779867172241
298, 2408150982, 174.4552001953125, -53.55551528930664, 134.07569885253906, -0.5951292, 0.9047656, 1.4451456, 11.197259902954102, -43.88173294067383, 7.429623603820801
299, 2408200983, 175.82313537597656, -53.675270080566406, 133.21456909179688, -0.0067118704, 0.30034867, -1.4788542, 13.701634407043457, 1.8329651355743408, 10.968292236328125
300, 2408250984, 177.95156860351562, -53.2505989074707, 131.54098510742188, -0.18249922, -0.31861728, -3.7449183, 15.88473892211914, -9.250349044799805, 20.020673751831055
301, 2408300985, -179.59666442871094, -54.59636306762695, 129.99993896484375, 0.16262591, -0.41917038, -6.0412054, 24.327777862548828, 26.96171760559082, 19.12020492553711
302, 2408350986, -178.38087463378906, -56.62697219848633, 129.2668914794922, 0.81447095, -0.5998997, -6.0528817, 12.420683860778809, 41.063568115234375, 8.148910522460938
303, 2408400987, -177.80712890625, -57.901302337646484, 128.92666625976562, 0.5759852, -0.34627393, -4.212002, 5.9594526290893555, 25.90913963317871, 3.415187358856201
304, 2408450988, -177.54786682128906, -58.40184783935547, 128.59742736816406, 0.29917946, -0.5633231, -1.9629846, -0.19913949072360992, 10.460315704345703, 3.6523356437683105
305, 2408500989, -177.86346435546875, -58.230377197265625, 128.79742431640625, 0.92859197, -0.43429172, -1.1459389, -2.7011804580688477, -3.1902122497558594, -1.375052571296692
306, 2408550990, -178.0836639404297, -57.407474517822266, 128.81170654296875, 0.23931375, -0.45154703, 0.18326473, -3.9542148113250732, -16.130128860473633, 1.0165213346481323
307, 2408600991, -177.77203369140625, -57.54661178588867, 128.5675506591797, 0.21052417, -0.24360879, 0.30223846, 2.3210906982421875, 3.201545000076294, 3.109893798828125
308, 2408650992, -177.32791137695312, -57.95116424560547, 128.3288116455078, 0.24609849, -0.34637466, -0.5367317, 5.051624774932861, 8.51989459991455, 2.7859859466552734
309, 2408700993, -176.9832305908203, -58.09886169433594, 128.11924743652344, -0.0869937, -0.099779874, -0.34657955, 3.544743299484253, 3.389401912689209, 2.6564128398895264
310, 2408750994, -176.62364196777344, -58.069087982177734, 127.927734375, -0.1814163, 0.030476214, -0.7517376, 4.146708965301514, -0.15051312744617462, 2.641369104385376
311, 2408800995, -176.7583770751953, -58.2091064453125, 128.07005310058594, -0.44229057, -0.22753395, -1.3445835, -0.07037090510129929, 3.0388216972351074, -1.076280117034912
312, 2408850996, -177.16448974609375, -58.021636962890625, 128.2981719970703, -0.4483739, 0.09248262, -0.95338345, -4.043949604034424, -3.540083408355713, -1.6227706670761108
313, 2408900997, -177.83897399902344, -58.102752685546875, 128.8376007080078, -0.010501309, -0.3125203, -2.5613675, -4.128272533416748, 1.7032318115234375, -5.189664840698242
314, 2408950998, -178.16558837890625, -57.8521614074707, 129.07398986816406, -0.68778914, -0.21950045, -0.8048639, -2.319842576980591, -4.765285491943359, -1.7484827041625977
315, 2409000999, -178.3765869140625, -57.406410217285156, 129.28585815429688, -0.26629937, 0.11483671, -0.72942543, -0.4361874461174011, -8.646324157714844, -1.4171903133392334
316, 2409051000, -178.05931091308594, -57.43507385253906, 129.05889892578125, 0.021164218, 0.35024694, -1.3420715, 2.7245328426361084, 0.9814853668212891, 3.0063536167144775
317, 2409101001, -177.7368927001953, -57.186744689941406, 128.81288146972656, -0.29943606, 0.17077194, -1.3330803, 2.5105323791503906, -4.5331926345825195, 3.4189345836639404
318, 2409151002, -177.66720581054688, -56.546974182128906, 128.6874237060547, 0.22783011, 0.44180802, -0.39425182, -0.503458559513092, -12.3980131149292, 2.4649763107299805
319, 2409201003, -177.2719268798828, -56.234066009521484, 128.4010467529297, -0.25362596, 0.3385097, 1.0660772, 3.3383655548095703, -5.77954626083374, 4.024825572967529
320, 2409251004, -177.93536376953125, -56.101173400878906, 128.80462646484375, 0.028180737, -0.09223374, -0.5164814, -6.357891082763672, -2.5120813846588135, -3.79764461517334
321, 2409301005, -177.48739624023438, -57.09235382080078, 128.4845733642578, 0.16421363, 0.11493975, -0.57784367, 3.8175911903381348, 20.279844284057617, 3.3118999004364014
322, 2409351006, -177.87478637695312, -56.20118713378906, 128.6360626220703, -0.2806661, 0.57071495, 1.976551, -5.01142692565918, -17.54330825805664, -0.3611961901187897
323, 2409401007, -177.91220092773438, -57.33613204956055, 128.67752075195312, 0.74968636, 0.07168049, -0.5217991, 0.14896811544895172, 22.9974308013916, -0.7055692076683044
324, 2409451008, -178.5693359375, -57.42989730834961, 129.11451721191406, -0.36164755, 0.57384896, 2.3710346, -5.5788350105285645, 2.06217360496521, -4.182504653930664
325, 2409501009, -178.37567138671875, -59.2940559387207, 129.06214904785156, 1.1013994, -0.025631236, -0.8007612, 3.1887731552124023, 37.613948822021484, 0.13728810846805573
326, 2409551010, -178.65542602539062, -59.4273796081543, 129.2137451171875, -0.6619493, 0.12746161, 0.6829996, -2.783081531524658, 2.9567933082580566, -1.0307835340499878
327, 2409601011, -178.73497009277344, -59.027862548828125, 129.24720764160156, -0.5535576, 0.24224132, -0.38509274, -0.808534562587738, -7.666914939880371, 0.4206509292125702
328, 2409651012, -178.7209930419922, -58.856056213378906, 129.16238403320312, -0.3849036, 0.70103866, 0.90227413, -0.9712467193603516, -3.0877702236175537, 1.5329548120498657
329, 2409701013, -179.38784790039062, -58.56414031982422, 129.4772186279297, -0.6860225, 0.15091707, 1.288209, -7.749543190002441, -5.565788269042969, -2.593588352203369
330, 2409751014, -179.6693878173828, -58.512672424316406, 129.565185546875, 0.08470068, 0.55554146, 2.7077913, -3.9268598556518555, -0.7128145694732666, -0.32966119050979614
331, 2409801015, 179.4484405517578, -57.62358856201172, 130.0403289794922, -0.42449626, 0.5513893, 4.6372643, -9.372210502624512, -17.447586059570312, -4.480786323547363
332, 2409851016, 178.4632110595703, -57.66582107543945, 130.7462615966797, 0.5130664, 0.14147922, 2.531374, -7.571813583374023, 1.3049906492233276, -6.9586310386657715
333, 2409901017, 177.9754638671875, -55.48479461669922, 131.04928588867188, -0.69944805, 1.5164112, 6.700447, -4.490692615509033, -43.17165756225586, -4.110454082489014
334, 2409951018, 177.4503173828125, -54.62108612060547, 131.5157928466797, -0.26868403, -1.4953017E-4, 1.5203018, -2.6450538635253906, -16.727123260498047, -5.448942184448242
335, 2410001019, 177.4261474609375, -52.925140380859375, 131.61761474609375, -0.9176454, 1.1992918, 4.7479486, 1.3611948490142822, -33.5125846862793, -2.1350865364074707
336, 2410051020, 176.99436950683594, -53.6926155090332, 132.10643005371094, 0.17310028, -0.63138723, 0.3836813, -0.5857120156288147, 15.929651260375977, -4.506474018096924
337, 2410101021, 177.0885772705078, -52.32929229736328, 132.11724853515625, -0.43054363, 0.4155564, 2.8350525, 2.2618095874786377, -26.90768051147461, -0.9561485052108765
338, 2410151022, 177.75790405273438, -52.451908111572266, 131.875244140625, -0.06415358, -0.57369024, -1.0987244, 9.758881568908691, 2.6316652297973633, 3.6410694122314453
339, 2410201023, 179.57879638671875, -52.406314849853516, 130.7488555908203, -0.5966086, 0.20807458, -2.2773337, 18.766305923461914, -0.9149614572525024, 14.291508674621582
340, 2410251024, -178.956298828125, -55.11629104614258, 129.98611450195312, 0.5346511, -0.92090946, -7.594926, 17.191553115844727, 54.56068801879883, 9.304641723632812
341, 2410301025, -178.18084716796875, -56.99396896362305, 129.74766540527344, 0.3452684, 0.20226593, -5.6882176, 11.756155967712402, 37.92380905151367, 2.304959535598755
342, 2410351026, -178.4493865966797, -58.578285217285156, 129.96974182128906, 0.08230194, -0.15189537, -4.49336, -1.4058841466903687, 31.91986083984375, -2.717061996459961
343, 2410401027, -178.2455596923828, -59.76972961425781, 129.7771759033203, 0.61086535, -0.38135904, -2.9939299, 0.9770296216011047, 24.19315528869629, 1.8664301633834839
344, 2410451028, -178.26600646972656, -58.90737533569336, 129.6404571533203, 0.4003372, -0.14110775, -0.6067343, -2.554241895675659, -16.8756046295166, 2.500988483428955
345, 2410501029, -178.58221435546875, -58.599300384521484, 129.7726593017578, 0.40132892, -0.5389529, -0.82428646, -3.856642007827759, -5.875199317932129, -0.618837833404541
346, 2410551030, -179.343017578125, -57.898231506347656, 130.21774291992188, 0.070525266, -0.43633977, 0.9944048, -7.440798759460449, -13.7792387008667, -3.8465511798858643
347, 2410601031, -179.5401611328125, -58.49365997314453, 130.44725036621094, 0.28626132, -0.2580285, 0.67227936, 0.16408641636371613, 12.209480285644531, -1.9524868726730347
348, 2410651032, -179.5726318359375, -58.59062194824219, 130.45025634765625, 0.041262057, -0.17920408, 0.10892391, -0.392173171043396, 2.2663209438323975, 0.5360717177391052
349, 2410701033, -179.36978149414062, -58.780540466308594, 130.31736755371094, 0.095769934, -0.19467442, -0.3710251, 1.9916168451309204, 4.139157772064209, 1.9292285442352295
350, 2410751034, -179.2762908935547, -59.102664947509766, 130.28684997558594, -0.14494458, -0.06952963, -0.6743307, 1.5521254539489746, 6.774383068084717, 0.8210782408714294
351, 2410801035, -179.54495239257812, -59.386112213134766, 130.47256469726562, -0.20140506, -0.11622473, -1.0930653, -1.974937915802002, 5.97731351852417, -1.3753652572631836
352, 2410851036, -179.5612335205078, -59.687557220458984, 130.48980712890625, -0.06234514, -0.07261902, -1.1056166, 0.17608964443206787, 6.3565521240234375, 0.359775573015213
353, 2410901037, -179.76055908203125, -59.51490020751953, 130.59552001953125, -0.5892814, 0.002517091, -1.3180151, -1.9580656290054321, -3.130504846572876, -0.4690113663673401
354, 2410951038, 179.71568298339844, -59.21477127075195, 130.8905792236328, -0.42274973, 0.19687793, -1.3380394, -5.192190647125244, -5.673279285430908, -2.430410623550415
355, 2411001039, -179.9745635986328, -59.42723083496094, 130.67684936523438, 0.25287652, 0.010426098, -1.816019, 2.723215341567993, 4.573214054107666, 2.7691988945007324
356, 2411051040, 179.54722595214844, -58.25210189819336, 130.8725128173828, -0.34328237, 0.018416462, -0.7553978, -6.011072635650635, -23.164466857910156, -1.5334688425064087
357, 2411101041, 179.91775512695312, -59.042930603027344, 130.7215118408203, 1.0399505, -0.09243596, -3.4458838, 5.034710884094238, 16.138343811035156, 2.2241909503936768
358, 2411151042, 179.26834106445312, -58.151485443115234, 131.11441040039062, -0.38106367, 0.49936125, -0.4113102, -6.077863693237305, -17.46869659423828, -3.640962600708008
359, 2411201043, 179.25396728515625, -59.36569595336914, 131.1929168701172, 0.28785676, -0.16317205, -2.5040221, 1.2604163885116577, 24.62175750732422, 0.07883312553167343
360, 2411251044, 179.38836669921875, -58.467491149902344, 130.96908569335938, -0.35909054, 0.77533317, 0.9976425, -0.9429027438163757, -17.659955978393555, 2.679002285003662
361, 2411301045, 178.6366729736328, -57.23332595825195, 131.2642059326172, 0.37857148, -0.50522333, -1.4942732, -9.825989723205566, -24.295726776123047, -2.9854307174682617
362, 2411351046, 179.4403076171875, -56.67889404296875, 130.49111938476562, -0.6561437, 0.766999, 2.817792, 3.3103713989257812, -10.897512435913086, 8.826559066772461
363, 2411401047, 179.81239318847656, -57.867549896240234, 130.1326141357422, -0.22576284, -0.118652076, -0.14244938, 1.6189454793930054, 24.075136184692383, 4.611667156219482
364, 2411451048, 179.90673828125, -59.71906280517578, 130.05787658691406, -0.28698146, 0.3111305, 0.81045055, 0.809779167175293, 37.35820007324219, 1.448173999786377
365, 2411501049, 179.50869750976562, -59.290489196777344, 130.1348114013672, -0.24715772, -0.10608953, 0.982419, -6.424433708190918, -8.239680290222168, -0.24450817704200745
366, 2411551050, 179.95858764648438, -59.28411102294922, 129.640869140625, -0.2359063, -0.079655774, 1.2325048, 0.7080444693565369, 0.1787063479423523, 5.626015663146973
367, 2411601051, 179.88905334472656, -59.938167572021484, 129.618896484375, -0.82497203, 0.26653048, 2.2153645, -1.5655295848846436, 13.40839958190918, 0.820274829864502
368, 2411651052, -179.54136657714844, -61.18571472167969, 129.1468048095703, 0.38356858, -0.22742845, -1.7260199, 3.377706289291382, 25.2895450592041, 5.142364978790283
369, 2411701053, -179.54835510253906, -60.258792877197266, 128.8793182373047, -0.53423935, 0.12938651, 1.0200405, -4.603224277496338, -18.19017791748047, 3.342538356781006
370, 2411751054, -179.74327087402344, -59.346702575683594, 128.7744140625, 0.041397057, -0.29981783, 0.52894306, -5.504174709320068, -17.911113739013672, 1.744903564453125
371, 2411801055, -179.78732299804688, -59.379478454589844, 128.64300537109375, -0.038234573, 0.47725895, 3.8835182, -2.9416964054107666, 0.9862086772918701, 1.9151089191436768
372, 2411851056, 178.85400390625, -58.37567901611328, 129.5232391357422, -0.31841075, -0.06150406, 4.2886934, -11.892643928527832, -19.677865982055664, -8.686503410339355
373, 2411901057, 178.68234252929688, -59.22911834716797, 129.67950439453125, 0.8014991, -0.28921068, 1.3588676, -0.5577176809310913, 17.42281150817871, -0.6721861362457275
374, 2411951058, 178.0538330078125, -56.05410385131836, 130.0961456298828, -1.1807975, 1.1913692, 7.4942513, -5.321432590484619, -63.022769927978516, -5.688326358795166
375, 2412001059, 177.1765899658203, -55.73950958251953, 130.8311309814453, -0.11211835, -0.62386566, 1.6464949, -5.165472984313965, -5.622635841369629, -7.91815710067749
376, 2412051060, 176.78599548339844, -54.69752883911133, 131.32037353515625, -0.78856486, 0.91495764, 5.9462156, 0.4256570041179657, -20.19528579711914, -6.091557502746582
377, 2412101061, 175.93019104003906, -54.641273498535156, 132.221923828125, -0.51951563, -0.31766957, 2.7438107, -2.1965649127960205, -0.141335591673851, -9.901273727416992
378, 2412151062, 175.88626098632812, -55.40199279785156, 132.73541259765625, 0.29870808, 0.11070809, 0.34321785, 7.738779544830322, 15.913360595703125, -4.209170818328857
379, 2412201063, 177.3888702392578, -55.976844787597656, 132.0584716796875, -0.1715225, -0.31325653, -3.8443584, 19.074384689331055, 11.347132682800293, 8.868636131286621
380, 2412251064, -179.69515991210938, -56.53462600708008, 130.24172973632812, 0.53601754, -0.058587886, -6.6071367, 28.308944702148438, 11.062262535095215, 20.98041343688965
381, 2412301065, -179.01016235351562, -57.89196014404297, 129.96685791015625, 0.3864229, 0.029649552, -6.8604755, 9.280673027038574, 27.493942260742188, 3.2488434314727783
382, 2412351066, -179.46986389160156, -60.0737419128418, 130.52581787109375, 0.33641192, -0.2869452, -5.5800176, 0.5942834615707397, 43.87099838256836, -5.760123252868652
383, 2412401067, -179.4799041748047, -60.977210998535156, 130.60748291015625, 0.07584376, -0.6911287, -3.0111876, 1.4290907382965088, 18.379079818725586, -0.3905166983604431
384, 2412451068, -179.24603271484375, -60.91748809814453, 130.39573669433594, 1.1744041, -0.47443128, -1.198432, 1.181447982788086, -0.8524377942085266, 2.648897886276245
385, 2412501069, -179.7077178955078, -61.24534225463867, 130.68028259277344, 0.17078803, -0.47485283, 0.6009722, -4.047028541564941, 6.8533735275268555, -2.2320406436920166
386, 2412551070, 179.39608764648438, -61.33742904663086, 131.34030151367188, 0.1127073, -0.60713977, 0.096720695, -6.1387038230896, 2.1829349994659424, -5.756932735443115
387, 2412601071, 179.21185302734375, -60.63754653930664, 131.4594268798828, -0.06696538, -0.30608535, 0.90252304, -1.396058440208435, -13.656482696533203, -0.746371328830719
388, 2412651072, 179.69456481933594, -60.68524169921875, 131.10513305664062, 0.12880939, -0.08385513, -0.2814846, 3.6828601360321045, 1.2471239566802979, 4.059921741485596
389, 2412701073, 179.74356079101562, -60.48949432373047, 130.96788024902344, -0.24244405, -0.02135901, -0.5144167, -1.2058677673339844, -3.594808340072632, 1.9086445569992065
390, 2412751074, 179.95187377929688, -60.90678405761719, 130.80435180664062, -0.2775776, 0.06476388, -1.5935173, 1.5194110870361328, 8.668240547180176, 2.2027509212493896
391, 2412801075, -179.58714294433594, -60.7000617980957, 130.49269104003906, -0.38949323, 0.27337736, -2.09239, 3.9848225116729736, -3.799337148666382, 3.6328866481781006
392, 2412851076, 179.61233520507812, -59.614013671875, 130.80311584472656, -0.044240367, -0.09416132, -3.4761167, -10.416971206665039, -21.3980770111084, -2.5057485103607178
393, 2412901077, 179.4607391357422, -58.541961669921875, 130.71563720703125, 0.9312256, 0.24815269, -2.154222, -4.328293323516846, -21.123701095581055, 1.3048964738845825
394, 2412951078, 178.93666076660156, -56.50449752807617, 130.79220581054688, -0.65028834, -0.045947112, -0.43164825, -8.983306884765625, -40.40734100341797, -0.8124980330467224
395, 2413001079, 179.117431640625, -56.70779037475586, 130.641357421875, 0.17094047, 0.07560426, -1.0341482, 1.3004024028778076, 4.361053466796875, 2.3083181381225586
396, 2413051080, 178.62083435058594, -58.22329330444336, 131.11129760742188, -0.6212429, 0.20270434, 0.81534386, -1.8054856061935425, 30.728260040283203, -3.8759899139404297
397, 2413101081, 177.76377868652344, -58.312705993652344, 131.74818420410156, -0.16232383, -0.07535873, -0.36939526, -6.096979141235352, 2.3221852779388428, -6.062896728515625
398, 2413151082, 177.44107055664062, -58.39078903198242, 132.04940795898438, 0.78307384, 0.13697891, -2.446228, -1.121588945388794, 2.0175108909606934, -2.514822006225586
399, 2413201083, 176.8875274658203, -55.76559829711914, 132.10780334472656, -0.80932474, 0.8383875, 2.8444767, -9.88293170928955, -52.08273696899414, -2.652491569519043
400, 2413251084, 177.8199005126953, -56.39447021484375, 131.30751037597656, 1.5101191, -0.48659703, -1.76371, 5.5727033615112305, 12.474004745483398, 10.080702781677246
401, 2413301085, 178.06153869628906, -54.034385681152344, 130.7521209716797, -0.59121275, 0.3137505, 2.9621315, -4.089539051055908, -47.07197570800781, 5.218066692352295
402, 2413351086, 178.8542938232422, -54.075401306152344, 130.06968688964844, 1.6980006, -0.7947021, -1.8509793, 5.011645793914795, 0.9286575317382812, 8.609776496887207
403, 2413401087, 179.09242248535156, -53.02867889404297, 129.70152282714844, -0.65971994, 0.8853719, 3.6346388, -0.9622743129730225, -20.682512283325195, 4.579784393310547
404, 2413451088, 179.198974609375, -54.178096771240234, 129.58700561523438, 0.12986237, -0.09758252, 0.85114765, 0.4942546784877777, 23.289260864257812, 2.2795631885528564
405, 2413501089, 178.8126220703125, -56.066829681396484, 129.90943908691406, 0.18894154, -0.48710635, 0.049126625, -2.2345471382141113, 38.158870697021484, -2.4526922702789307
406, 2413551090, 177.9574737548828, -54.80575942993164, 130.29197692871094, -0.6452877, -0.00959787, 2.4800634, -10.595515251159668, -24.76149559020996, -4.4725141525268555
407, 2413601091, 177.92691040039062, -55.23690414428711, 130.32627868652344, 0.09078739, -0.14258438, 1.5134802, 0.15251334011554718, 8.959223747253418, 0.4934917986392975
408, 2413651092, 177.5301513671875, -55.5328483581543, 130.68862915039062, -0.49029356, 0.6288595, 3.7193375, -1.7698534727096558, 6.405920028686523, -3.301614999771118
409, 2413701093, 176.3929443359375, -56.334686279296875, 131.69972229003906, 0.05016927, 0.37713653, 2.878314, -5.785972595214844, 16.940519332885742, -9.885564804077148
410, 2413751094, 175.1456756591797, -56.282623291015625, 132.7889404296875, 0.045190297, 0.7064232, 3.669549, -6.615400314331055, 0.17853644490242004, -11.55073070526123
411, 2413801095, 174.056396484375, -55.04877471923828, 133.68528747558594, -0.36962202, 0.53928715, 4.3073263, -6.775090217590332, -23.290298461914062, -11.81092357635498
412, 2413851096, 173.50990295410156, -54.97541809082031, 134.3844757080078, -0.2310507, 0.5939305, 4.204422, 0.7314167022705078, -0.26794344186782837, -7.552020072937012
413, 2413901097, 172.7554473876953, -54.92814254760742, 135.2732391357422, -0.86783016, 0.24656676, 4.0560884, -0.33046025037765503, 0.6027646064758301, -9.669931411743164
414, 2413951098, 172.7440643310547, -55.49199295043945, 135.61221313476562, 0.126372, 0.0156166265, 0.71982, 5.547811985015869, 11.993830680847168, -1.8374013900756836
415, 2414001099, 174.17721557617188, -55.4594841003418, 134.83108520507812, -0.3542669, -0.12140185, -1.7387972, 15.997790336608887, -1.3350423574447632, 9.298614501953125
416, 2414051100, 176.48353576660156, -54.97861099243164, 133.10621643066406, -0.68723774, 0.2051032, -3.9176822, 17.995319366455078, -10.866926193237305, 19.406898498535156
417, 2414101101, 177.1068115234375, -55.57915115356445, 132.87977600097656, -0.65982497, 0.23915792, -5.434123, 8.94778823852539, 12.166373252868652, 3.824258804321289
418, 2414151102, 177.00265502929688, -58.628761291503906, 133.19589233398438, -0.28268752, -0.79625416, -7.314462, 3.430999994277954, 61.40614700317383, 0.2826935350894928
419, 2414201103, 178.131591796875, -60.6086540222168, 132.48516845703125, 0.15080966, 0.040593192, -4.475505, 10.520560264587402, 39.57579803466797, 9.440757751464844
420, 2414251104, 178.3369598388672, -61.09335708618164, 132.3166046142578, 0.33488053, 0.2774101, -2.436854, 1.370849370956421, 9.960408210754395, 2.5179052352905273
421, 2414301105, 177.45252990722656, -61.20514678955078, 133.0404815673828, -0.08933992, -0.18343161, -1.336299, -4.800756454467773, 2.8133413791656494, -6.3199896812438965
422, 2414351106, 177.5164337158203, -60.472496032714844, 132.93914794921875, 0.124207936, 0.08922358, 0.30168152, -0.284554660320282, -14.359224319458008, 0.9227611422538757
423, 2414401107, 177.4661407470703, -60.041473388671875, 132.92166137695312, -0.15110907, -0.04079022, 0.4437828, -1.1029577255249023, -8.295933723449707, 0.3761211633682251
424, 2414451108, 177.2423095703125, -60.01145553588867, 133.07342529296875, -0.26394063, -0.018209824, 0.9170494, -1.6412147283554077, -0.2056315541267395, -0.9624698162078857
425, 2414501109, 177.51380920410156, -60.287410736083984, 132.9201202392578, -0.28427204, -0.055097956, -0.306242, 2.9779181480407715, 5.768600940704346, 2.3553578853607178
426, 2414551110, 177.56997680664062, -60.676048278808594, 132.95980834960938, 8.001764E-4, -0.070209, -2.8723645, 2.0202295780181885, 8.107941627502441, 0.5212771892547607
427, 2414601111, 177.8768768310547, -59.957313537597656, 132.7049102783203, -0.084276006, 0.33821768, -1.6556883, 1.9140583276748657, -14.137208938598633, 2.530240058898926
428, 2414651112, 177.7008514404297, -59.56045150756836, 132.6904754638672, -0.5650919, -0.05836795, -1.578248, -3.563765048980713, -7.611364841461182, 0.41702258586883545
429, 2414701113, 177.6587677001953, -59.41408920288086, 132.63746643066406, 0.7604876, -0.13080359, -2.5533323, -1.5488940477371216, -2.6221861839294434, 0.9964516162872314
430, 2414751114, 177.8228302001953, -58.05986022949219, 132.3828582763672, -0.5119493, 0.11729502, 0.40732765, -0.867739737033844, -26.840164184570312, 2.1504337787628174
431, 2414801115, 177.5458221435547, -57.799163818359375, 132.608154296875, -0.06065583, -0.3969456, -1.6941347, -1.5159997940063477, -4.786893367767334, -2.024506092071533
432, 2414851116, 177.9122314453125, -57.62217330932617, 132.31044006347656, 0.88381135, 0.14979447, -1.7144213, 2.497955322265625, -3.337444305419922, 3.6150543689727783
433, 2414901117, 177.7069091796875, -56.51995086669922, 132.29493713378906, -0.50763613, 0.47689104, 1.0340786, -4.162524700164795, -21.707571029663086, -0.09680041670799255
434, 2414951118, 177.47201538085938, -57.51884078979492, 132.4314422607422, 0.5786339, -0.31847557, -2.2956862, -2.2002198696136475, 20.346349716186523, -0.06794285029172897
435, 2415001119, 177.248046875, -57.02116012573242, 132.57008361816406, -0.23194431, 0.40017748, 0.30757523, -1.9447269439697266, -9.54793930053711, -1.3771436214447021
436, 2415051120, 177.58474731445312, -56.19084930419922, 132.19943237304688, -0.1265642, 0.023689914, 0.14888859, 0.7521749138832092, -16.449182510375977, 3.904857635498047
437, 2415101121, 177.7984161376953, -56.048099517822266, 131.9451141357422, -0.58031386, -0.2355004, 1.3825426, 0.2542744576931, -2.643425941467285, 3.297107219696045
438, 2415151122, 178.0377960205078, -55.37489700317383, 131.63922119140625, -0.34342587, -0.33380923, 1.295145, -0.06017739698290825, -13.257635116577148, 3.5324435234069824
439, 2415201123, 178.50363159179688, -55.80796813964844, 131.19342041015625, 0.043964997, 0.4027748, 2.8987885, 2.16225528717041, 8.828872680664062, 5.875491619110107
440, 2415251124, 177.90257263183594, -55.891136169433594, 131.5750732421875, -0.28086236, -0.41049072, 1.6726637, -5.496305465698242, 2.1203997135162354, -3.655261993408203
441, 2415301125, 177.60174560546875, -56.7901496887207, 131.8250274658203, 0.030123064, -0.5819058, -0.484787, -1.6523656845092773, 18.399044036865234, -1.4870893955230713
442, 2415351126, 176.8700714111328, -56.502723693847656, 132.30516052246094, -0.19916613, 0.22264774, 1.1583261, -6.408721446990967, -5.162647247314453, -4.975020885467529
443, 2415401127, 175.67462158203125, -58.31877136230469, 133.31643676757812, 0.7531763, 0.1948815, -0.63099957, -6.661192893981934, 37.275089263916016, -7.933910369873047
444, 2415451128, 174.6315155029297, -58.61511993408203, 134.03309631347656, -0.112077445, 0.25652134, 1.313077, -8.439926147460938, 6.863358974456787, -6.3923726081848145
445, 2415501129, 174.6342010498047, -58.325408935546875, 133.89773559570312, 0.2844513, -0.19053228, 0.22381496, -2.0455217361450195, -5.5766754150390625, 1.4431744813919067
446, 2415551130, 174.8053741455078, -57.31660461425781, 133.59239196777344, 0.016236428, 0.3708708, 3.1580915, -1.5418957471847534, -20.063800811767578, 1.9601095914840698
447, 2415601131, 174.23265075683594, -57.15511703491211, 133.93736267089844, -0.056033358, -0.07999641, 2.8229551, -5.444350242614746, -2.5339488983154297, -3.447593927383423
448, 2415651132, 173.33309936523438, -57.490966796875, 134.7412567138672, 0.47574642, 0.7056606, 4.122795, -4.253467082977295, 7.941091537475586, -7.3218512535095215
449, 2415701133, 172.81585693359375, -56.33096694946289, 135.10765075683594, -0.3513351, 0.5092327, 4.14882, -3.9951679706573486, -22.225082397460938, -6.190115928649902
450, 2415751134, 172.27056884765625, -56.42867660522461, 135.65773010253906, -0.27662143, 0.13778311, 2.0892067, -1.5378049612045288, 3.0490262508392334, -5.205192565917969
451, 2415801135, 172.27474975585938, -54.497596740722656, 135.73983764648438, -1.137313, 1.1465119, 5.7626257, 1.6449857950210571, -37.82624816894531, -5.53581428527832
452, 2415851136, 171.81338500976562, -55.6929931640625, 136.3321075439453, -0.2009272, -0.26510647, 0.3864193, 0.6965191960334778, 24.931488037109375, -2.8241894245147705
453, 2415901137, 172.09732055664062, -56.042503356933594, 136.3346710205078, -0.22723043, 0.9930017, 2.6701975, 5.9289703369140625, 7.238845348358154, 1.5290075540542603
454, 2415951138, 173.6419677734375, -55.85237503051758, 135.27899169921875, -0.34161654, -0.09318523, -1.1481266, 13.613371849060059, -4.92888069152832, 11.835775375366211
455, 2416001139, 177.86349487304688, -55.465309143066406, 132.03359985351562, -0.22240143, 0.4632955, -3.8397903, 31.03519058227539, -10.117757797241211, 36.518035888671875
456, 2416051140, -179.0447998046875, -54.98684310913086, 129.64041137695312, 0.01284149, 0.057389688, -6.5047045, 22.722976684570312, -9.538384437561035, 27.776458740234375
