Time (s),L_Position_X,R_Position_X,L_Position_Z,R_Position_Z,Reps,Status,Summary
15.033634,0.25665846,0.2652269,0.058592837,0.046965532,5,0,
15.066968,0.25842023,0.26674667,0.040470883,0.024358608,5,0,
15.100302,0.26063615,0.2686356,0.01814371,-0.00259407,5,4,
15.133636,0.26317856,0.2704915,-0.008226328,-0.03199724,5,4,
15.16697,0.26540074,0.27170208,-0.036069363,-0.060793515,5,4,
15.200304,0.26657555,0.2716683,-0.062336985,-0.08526211,5,4,
15.233638,0.26665238,0.27208015,-0.08431261,-0.1065307,5,4,
15.266972,0.2674531,0.27201122,-0.10424086,-0.12598681,5,4,
15.300306,0.26776955,0.27086774,-0.123389535,-0.14442214,5,4,
15.33364,0.26708657,0.26924977,-0.14155611,-0.16250789,5,4,
15.366974,0.26595685,0.26794767,-0.1593901,-0.18021062,5,4,
15.400308,0.26511496,0.26712444,-0.17670207,-0.1965229,5,0,
15.433642,0.26483798,0.2666507,-0.19298276,-0.21015078,5,0,
15.466976,0.26509526,0.26612982,-0.20692265,-0.22013327,5,0,
15.50031,0.26558694,0.2653994,-0.21770476,-0.22637664,5,0,
15.533644,0.2661773,0.26502568,-0.22490759,-0.22945909,5,0,
15.566978,0.26699075,0.26512304,-0.2287675,-0.22993127,6,0,
15.600312,0.26777542,0.26486132,-0.22955354,-0.22796784,6,0,
15.633646,0.2682125,0.2638025,-0.22717103,-0.22337383,6,0,
15.66698,0.2685054,0.26267037,-0.22104569,-0.21511179,6,0,
15.700314,0.26873758,0.26176077,-0.20996891,-0.20125464,6,0,
15.733648,0.26876175,0.26143312,-0.1924763,-0.18078116,6,0,
15.766982,0.26838934,0.26181877,-0.16787186,-0.15294798,6,0,
15.800316,0.26731926,0.26263624,-0.13574745,-0.11827791,6,0,
15.83365,0.26558223,0.26349786,-0.09811541,-0.07890028,6,0,
15.866984,0.2639222,0.26395783,-0.059958626,-0.03802407,6,8,
15.900318,0.2630431,0.26380795,-0.023621857,0.000510032,6,8,
15.933652,0.2622657,0.26320532,0.007288659,0.033490334,6,8,
15.966986,0.26111847,0.26323673,0.031752724,0.05849907,6,8,
16.00032,0.25981355,0.26360586,0.051023938,0.076880045,6,8,
16.033654,0.25868532,0.2633793,0.06618897,0.09142127,6,8,
16.066988,0.25761327,0.26251134,0.077688895,0.10330263,6,8,
16.100322,0.2567171,0.26175407,0.08548321,0.11265824,6,8,
16.133656,0.25586432,0.26164636,0.08977144,0.11946272,6,8,
16.16699,0.25517797,0.2620188,0.09119647,0.12337656,6,8,
16.200324,0.25461623,0.26227728,0.09037324,0.12404344,6,8,
16.233658,0.25412259,0.26177803,0.08780992,0.12164806,6,8,
16.266992,0.2537117,0.26037294,0.08405587,0.11693617,6,8,
16.300326,0.2536409,0.25823095,0.07933177,0.11096459,6,8,
16.33366,0.25384244,0.2558283,0.07378681,0.10409187,6,8,
16.366994,0.2544356,0.25379407,0.06638982,0.09594466,6,8,
16.400328,0.25553042,0.25259328,0.05500351,0.08499152,6,8,
16.433662,0.2572475,0.25215393,0.039693315,0.06992552,6,8,
16.466996,0.259486,0.2524772,0.020138634,0.051080592,6,8,
16.50033,0.26207194,0.25336978,-0.00331003,0.028286124,6,8,
16.533664,0.2646629,0.2548233,-0.029765638,0.001814824,6,8,
16.566998,0.26664305,0.2565265,-0.05623277,-0.026851388,6,8,
16.600332,0.2672699,0.25788102,-0.07982511,-0.054554105,6,8,
16.633666,0.2680167,0.25829953,-0.09841262,-0.078338884,6,8,
16.667,0.2691996,0.25882673,-0.115602426,-0.0979682,6,0,
16.700334,0.268997,0.25932276,-0.13187334,-0.11654979,6,0,
16.733668,0.2676707,0.2591953,-0.14758603,-0.13420251,6,0,
16.767002,0.26608852,0.25848216,-0.16270468,-0.15113477,6,0,
16.800336,0.26484537,0.2576118,-0.17723005,-0.16750892,6,0,
16.83367,0.26407826,0.2568582,-0.19027556,-0.18323131,6,0,
16.867004,0.2636349,0.25625947,-0.20105413,-0.19768855,6,0,
16.900338,0.26304638,0.25571263,-0.20901486,-0.21011388,6,0,
16.933672,0.2624227,0.2551077,-0.2145464,-0.21990287,6,0,
16.967006,0.26195732,0.25448138,-0.2181041,-0.22700244,6,0,
17.00034,0.26199555,0.25423998,-0.21996899,-0.23164654,6,0,
17.033674,0.26260737,0.254657,-0.22011814,-0.23362169,7,0,
17.067008,0.26351008,0.2556877,-0.21759465,-0.23201998,7,0,
17.100342,0.26478773,0.25722477,-0.21086602,-0.22591928,7,0,
17.133676,0.26616406,0.2585652,-0.19837059,-0.21482797,7,0,
17.16701,0.2669834,0.25954065,-0.17923073,-0.198089,7,0,
17.200344,0.2670566,0.26034713,-0.15317345,-0.17424183,7,4,
17.233678,0.26682678,0.26098236,-0.120243415,-0.1429533,7,4,
17.267012,0.26641202,0.2612066,-0.08214649,-0.106002346,7,4,
17.300346,0.26563743,0.26092663,-0.04306128,-0.06575019,7,4,
17.33368,0.26472995,0.26025587,-0.00725033,-0.026876418,7,0,
17.367014,0.26447847,0.25980082,0.02263474,0.006971872,7,0,
17.400348,0.26443532,0.25985053,0.04631927,0.034384802,7,0,
17.433682,0.26386225,0.25996092,0.0649092,0.055593822,7,0,
17.467016,0.26292393,0.25962445,0.07944803,0.07203503,7,0,
17.50035,0.26200917,0.25913137,0.09059396,0.08472944,7,0,
17.533684,0.2613632,0.25871536,0.09858433,0.094212815,7,0,
17.567018,0.2608827,0.25848907,0.103491545,0.10082857,7,0,
17.600352,0.26040217,0.25833297,0.10544614,0.10448351,7,0,
17.633686,0.25984874,0.25823206,0.10467755,0.105084285,7,0,
17.66702,0.25920722,0.25807825,0.10186074,0.102963954,7,0,
17.700354,0.25866166,0.25791794,0.09746253,0.098760314,7,0,
17.733688,0.25822845,0.25782144,0.09158633,0.09310756,7,0,
17.767022,0.2575215,0.2580066,0.08463508,0.08628431,7,0,
17.800356,0.25675553,0.25833523,0.07662605,0.07814633,7,0,
17.83369,0.2560825,0.25860736,0.06726109,0.06883253,7,0,
17.867024,0.2557145,0.25877362,0.056490786,0.057455014,7,0,
17.900358,0.25562543,0.25919184,0.04426821,0.043637678,7,0,
17.933692,0.25587177,0.25982103,0.030738806,0.02855166,7,0,
17.967026,0.2563608,0.26057214,0.016107654,0.012313459,7,0,
18.00036,0.2570436,0.26140174,0.000517755,-0.005028075,7,0,
18.033694,0.25785953,0.26224232,-0.015672367,-0.023219947,7,0,
18.067028,0.25866407,0.2628769,-0.032101363,-0.041210357,7,0,
18.100362,0.25916585,0.26293787,-0.047800474,-0.05778426,7,0,
18.133696,0.2590856,0.26228154,-0.061444107,-0.0722113,7,0,
18.16703,0.25832993,0.2610789,-0.07311451,-0.0831477,7,0,
18.200364,0.25753352,0.26058662,-0.08246969,-0.09413069,7,0,
18.233698,0.2574047,0.26054826,-0.09305318,-0.10626164,7,0,
18.267032,0.2577076,0.26034588,-0.10578455,-0.11916144,7,0,
18.300366,0.257873,0.2596389,-0.119915634,-0.13269925,7,0,
18.3337,0.2578521,0.25887093,-0.13499296,-0.14709972,7,0,
18.367034,0.257742,0.2582529,-0.1505768,-0.1620609,7,0,
18.400368,0.2578974,0.25812083,-0.16634738,-0.1774332,7,0,
18.433702,0.25872964,0.2586935,-0.18205614,-0.19272283,7,0,
18.467036,0.2603095,0.25999752,-0.1966834,-0.20725244,7,0,
18.50037,0.26229838,0.26191232,-0.20921262,-0.2198799,7,0,
18.533704,0.264361,0.26402402,-0.21904202,-0.22945908,7,0,
18.567038,0.26605934,0.26589328,-0.2261631,-0.23580423,7,0,
18.600372,0.26751846,0.26728123,-0.22981727,-0.2391555,8,0,
18.633706,0.26866,0.2684507,-0.22913072,-0.23871046,8,0,
18.66704,0.2692299,0.26928365,-0.22368157,-0.2339331,8,0,
18.700374,0.2690762,0.26959363,-0.21287233,-0.2243954,8,0,
18.733708,0.2681394,0.26926893,-0.19722342,-0.20975602,8,0,
18.767042,0.266531,0.26822525,-0.17696114,-0.19003284,8,0,
18.800376,0.26426458,0.2665583,-0.15217079,-0.16630648,8,0,
18.83371,0.2616623,0.26447317,-0.12353861,-0.13923922,8,0,
18.867044,0.25933936,0.26224545,-0.09347747,-0.10983631,8,0,
18.900378,0.25776237,0.2600315,-0.061389703,-0.07947892,8,0,
18.933712,0.25573814,0.25814396,-0.02416452,-0.05042984,8,4,
18.967046,0.2523005,0.25676283,0.010496584,-0.022988226,8,4,
19.00038,0.24859078,0.2554318,0.037341796,0.005038742,8,4,
19.033714,0.24561824,0.25376225,0.05744405,0.030350814,8,4,
19.067048,0.24363177,0.25216398,0.07317701,0.05008669,8,4,
19.100382,0.24252707,0.250909,0.08585572,0.06506211,8,4,
19.133716,0.24232481,0.25010514,0.09576521,0.07697433,8,0,
19.16705,0.24286304,0.24977946,0.10272891,0.086762086,8,0,
19.200384,0.2438979,0.2498839,0.10676083,0.09469823,8,0,
19.233718,0.24492352,0.25009868,0.108536,0.10080921,8,0,
19.267052,0.24598505,0.25031754,0.10809857,0.1049125,8,0,
19.300386,0.24722028,0.25061932,0.10561233,0.10614048,8,0,
19.33372,0.24849868,0.25127915,0.10165017,0.10426255,8,0,
19.367054,0.24949479,0.25211483,0.09693175,0.099646695,8,0,
19.400388,0.2503322,0.2530272,0.091785565,0.09254717,8,0,
19.433722,0.25109166,0.2541152,0.086235434,0.08275518,8,0,
19.467056,0.2520095,0.25541332,0.07926955,0.06871597,8,0,
19.50039,0.2534241,0.257089,0.0690629,0.05033585,8,0,
19.533724,0.2553733,0.25904727,0.055061776,0.02807346,8,4,
19.567058,0.25766006,0.2614641,0.037583053,0.001752485,8,4,
19.600392,0.26014116,0.26392463,0.016338324,-0.026962424,8,4,
19.633726,0.26273012,0.26588476,-0.008513016,-0.054868124,8,4,
19.66706,0.26488897,0.26686454,-0.034737293,-0.07885593,8,4,
19.700394,0.26601782,0.26824242,-0.059501808,-0.10043115,8,4,
19.733728,0.26606226,0.26923537,-0.080610365,-0.12041841,8,4,
19.767062,0.266783,0.2692992,-0.101153724,-0.13916947,8,4,
19.800396,0.26695308,0.26883057,-0.1207455,-0.1575452,8,4,
19.83373,0.26618403,0.26828608,-0.13902274,-0.17556505,8,4,
19.867064,0.2650747,0.26801217,-0.15704757,-0.19261837,8,4,
19.900398,0.26414078,0.2680464,-0.17488202,-0.20760812,8,4,
19.933732,0.26383963,0.26825362,-0.19177185,-0.21935655,8,4,
19.967066,0.26405153,0.26869658,-0.20635258,-0.22726096,8,4,
20.0004,0.26460683,0.26930156,-0.2175253,-0.23126195,8,0,
20.033734,0.265311,0.26985916,-0.22474094,-0.23171596,9,0,
20.067068,0.2660978,0.26998964,-0.22865917,-0.22928219,9,0,
20.100402,0.26671976,0.26910147,-0.22983843,-0.22426546,9,0,
20.133736,0.26704574,0.267527,-0.22867842,-0.21636383,9,0,
20.16707,0.26734743,0.26581454,-0.22494915,-0.20430943,9,8,
20.200404,0.26763394,0.26423335,-0.21758948,-0.18664151,9,8,
20.233738,0.268082,0.26318204,-0.20548128,-0.1625165,9,8,
20.267072,0.2684013,0.26251912,-0.18755357,-0.13198127,9,8,
20.300406,0.2686612,0.26205856,-0.16281453,-0.09621605,9,8,
20.33374,0.26874202,0.2614418,-0.1310459,-0.05706029,9,8,
20.367074,0.26846677,0.26054183,-0.09378746,-0.016704768,9,8,
20.400408,0.26789647,0.2591592,-0.053606156,0.02220382,9,8,
20.433742,0.26688403,0.2574093,-0.014860784,0.057129737,9,8,
20.467076,0.2658022,0.25554964,0.018752977,0.08595149,9,8,
20.50041,0.26515666,0.25380355,0.04574504,0.1074269,9,8,
20.533744,0.26447734,0.25275448,0.06687853,0.12181227,9,8,
20.567078,0.26326552,0.2517036,0.083842695,0.13200994,9,8,
20.600412,0.26184744,0.2497133,0.09755005,0.14043209,9,8,
20.633746,0.26082942,0.24702188,0.10834548,0.14765483,9,8,
20.66708,0.26046875,0.24431992,0.11619456,0.15380429,9,8,
20.700414,0.2605916,0.2422174,0.12074685,0.15853594,9,8,
20.733748,0.26059744,0.241023,0.121606,0.16154626,9,8,
20.767082,0.26022142,0.24074669,0.11929858,0.1620436,9,8,
20.800416,0.25929874,0.24087906,0.11446544,0.15929143,9,8,
20.83375,0.25799784,0.24092497,0.10777605,0.15342523,9,8,
20.867084,0.2566234,0.24048646,0.10003615,0.14519063,9,8,
20.900418,0.25536567,0.23950878,0.09176132,0.13524705,9,8,
20.933752,0.25428593,0.23830517,0.08332781,0.12456827,9,8,
20.967086,0.25352696,0.23733106,0.07432864,0.112604365,9,8,
21.00042,0.25314695,0.2367637,0.06374434,0.09825419,9,8,
21.033754,0.25330392,0.2365418,0.05062069,0.08151447,9,8,
21.067088,0.25397518,0.2365959,0.035261855,0.06273696,9,8,
21.100422,0.2550343,0.23682332,0.017861418,0.041485913,9,8,
21.133756,0.2564318,0.23717271,-0.001822252,0.017576333,9,0,
21.16709,0.2580044,0.23741557,-0.023331573,-0.008056981,9,1,
21.200424,0.25929272,0.2372515,-0.044704102,-0.032928932,9,1,
21.233758,0.25969622,0.23645867,-0.06389922,-0.055434212,9,1,
21.267092,0.25906193,0.23580107,-0.07969953,-0.07447631,9,1,
21.300426,0.25857478,0.23583904,-0.09282794,-0.09393783,9,1,
21.33376,0.25869602,0.23646317,-0.10737881,-0.11384312,9,1,
21.367094,0.25858253,0.23746707,-0.123103224,-0.13322228,9,1,
21.400428,0.25781775,0.23876563,-0.13927929,-0.1519449,9,0,
21.433762,0.25679532,0.24030143,-0.15582758,-0.17025667,9,0,
21.467096,0.2555895,0.24195959,-0.17243488,-0.18768017,9,0,
21.50043,0.2547468,0.24385874,-0.18855977,-0.20340872,9,0,
21.533764,0.25429022,0.2458053,-0.20344971,-0.21643488,9,0,
21.567098,0.25443587,0.2477802,-0.21622604,-0.22627805,9,0,
21.600432,0.25515708,0.24955799,-0.225983,-0.23293309,9,0,
21.633766,0.25620413,0.2513197,-0.23228137,-0.2362855,10,0,
21.6671,0.25709343,0.2532689,-0.23526725,-0.23581748,10,0,
21.700434,0.25785902,0.255243,-0.2349341,-0.23134714,10,0,
21.733768,0.25874615,0.25704688,-0.23056738,-0.22272122,10,0,
21.767102,0.25957382,0.25841165,-0.22147864,-0.20928125,10,0,
21.800436,0.26007426,0.25917855,-0.2074133,-0.19119461,10,0,
21.83377,0.260077,0.2593734,-0.18848509,-0.16895998,10,0,
21.867104,0.25957945,0.25909224,-0.16547966,-0.14314657,10,8,
21.900438,0.25873673,0.25840378,-0.13888344,-0.114504606,10,8,
21.933772,0.25767946,0.2575923,-0.10974877,-0.08442947,10,8,
21.967106,0.2564402,0.25666508,-0.07899932,-0.053943563,10,8,
22.00044,0.25536853,0.25574794,-0.048785664,-0.025086803,10,8,
22.033774,0.25451547,0.25497392,-0.02110148,0.000453443,10,8,
22.067108,0.25389037,0.2543392,0.005499447,0.02351169,10,0,
22.100442,0.25333482,0.25362474,0.029782576,0.043244578,10,0,
22.133776,0.2525631,0.25280452,0.049494904,0.05884503,10,0,
22.16711,0.25171587,0.25189388,0.06472527,0.070782684,10,0,
22.200444,0.25104904,0.25099826,0.07672684,0.08021572,10,0,
22.233778,0.25076586,0.25023654,0.08650886,0.08793543,10,0,
22.267112,0.2509999,0.24965218,0.09452512,0.094444,10,0,
22.300446,0.25180733,0.24935111,0.10078379,0.09994599,10,0,
22.33378,0.2528889,0.24940808,0.105007805,0.104323514,10,0,
22.367114,0.25384042,0.24949718,0.10692022,0.1074402,10,0,
22.400448,0.254606,0.249304,0.105778046,0.109194234,10,0,
22.433782,0.25539756,0.2487862,0.10173587,0.10866264,10,0,
22.467116,0.25618392,0.24821644,0.09584589,0.10594753,10,0,
22.50045,0.25681162,0.24741757,0.088670634,0.10126435,10,0,
22.533784,0.2572526,0.24635707,0.081001796,0.09451727,10,0,
22.567118,0.2573769,0.24509428,0.07342843,0.08574124,10,0,
22.600452,0.25730914,0.24378061,0.066116095,0.07540705,10,0,
22.633786,0.25712222,0.24246985,0.05843731,0.06400006,10,0,
22.66712,0.25690818,0.2412337,0.05049019,0.05221528,10,0,
22.700454,0.2567545,0.23991321,0.042078987,0.04055292,10,0,
22.733788,0.25667968,0.23841903,0.0333232,0.029389225,10,0,
22.767122,0.2566208,0.23638375,0.024158483,0.019806895,10,1,
22.800456,0.25665817,0.23331785,0.014620472,0.012484796,10,1,
22.83379,0.256827,0.22814347,0.00461698,0.008687829,10,1,
22.867124,0.2572196,0.21932364,-0.005968338,0.010079088,10,1,
22.900458,0.2579059,0.20474355,-0.017508736,0.018770495,10,9,
22.933792,0.2588801,0.18252277,-0.029916637,0.034707848,10,9,
22.967126,0.26033074,0.15336251,-0.043315575,0.05295002,10,9,
23.00046,0.26201263,0.12333048,-0.057243463,0.06731945,10,9,
23.033794,0.2638346,0.09998722,-0.07111799,0.075029165,10,9,
23.067128,0.2655189,0.08558015,-0.08441121,0.076949485,10,9,
23.100462,0.26685676,0.077646144,-0.09637867,0.07624018,10,9,
23.133796,0.26725125,0.073159665,-0.10562164,0.07527186,10,9,
23.16713,0.26634777,0.069203556,-0.11111256,0.07438348,10,9,
23.200464,0.26397872,0.06310043,-0.11300129,0.07276632,10,9,
23.233798,0.26025537,0.056407306,-0.11213809,0.0715928,10,9,
23.267132,0.2547648,0.04997964,-0.10753187,0.071307816,10,9,
23.300466,0.24515569,0.044335745,-0.09658035,0.07189504,10,9,
23.3338,0.22523823,0.03963417,-0.073708706,0.07278348,10,9,
23.367134,0.18570498,0.035890672,-0.033630747,0.073728286,10,9,
23.400468,0.13330494,0.032985248,0.015695317,0.07447449,10,9,
23.433802,0.100972146,0.030619407,0.053929325,0.07480849,10,9,
23.467136,0.11248368,0.028674642,0.07021051,0.07470578,10,1,
23.50047,0.18066402,0.02685988,0.049129307,0.07410936,10,9,
23.533804,0.21251534,0.025005829,0.032095827,0.07310919,10,9,
23.567138,0.21572413,0.022943247,0.030752964,0.07152496,10,9,
23.600472,0.21298805,0.020674853,0.0338443,0.06912937,10,9,
23.633806,0.20814796,0.01809881,0.038117208,0.06585124,10,9,
23.66714,0.20179026,0.015282922,0.042464804,0.061734352,10,1,
23.700474,0.19352041,0.012031306,0.046775013,0.056382567,10,1,
23.733808,0.18334842,0.00821295,0.050493553,0.049423777,10,1,
23.767142,0.17346618,0.003583788,0.052642874,0.03959737,10,1,
23.800476,0.16863355,-0.001147076,0.051527016,0.02648612,10,5,
23.83381,0.16125812,-0.003975091,0.04974368,0.01636562,10,5,
23.867144,0.060176224,-0.004684984,0.06817381,0.012762823,10,5,
23.900478,-0.015099244,-0.004457675,0.06500679,0.011620957,10,4,
23.933812,-0.017653842,-0.004212432,0.05346824,0.010797027,10,4,
23.967146,-0.016048104,-0.004193229,0.048046865,0.01017571,10,4,
24.00048,-0.014230581,-0.004051849,0.043563016,0.009280315,10,4,
24.033814,-0.012194598,-0.003765147,0.03834666,0.008159407,10,4,
24.067148,-0.010075492,-0.003311566,0.033033814,0.007078311,10,4,
24.100482,-0.008040139,-0.002793867,0.02811166,0.006080508,10,4,
24.133816,-0.006072956,-0.00223339,0.02366253,0.005243897,10,0,
24.16715,-0.004305518,-0.00156604,0.02002542,0.004584496,10,0,
24.200484,-0.00272581,-0.000624351,0.017158905,0.004182099,10,0,
24.233818,-0.001279003,0.000528675,0.01514241,0.003999789,10,0,
24.267152,-0.000149891,0.001816502,0.013915499,0.003991006,10,0,
24.300486,0.00075392,0.003162113,0.013312139,0.003946196,10,0,
24.33382,0.001282352,0.004423623,0.013302099,0.003816492,10,0,
24.367154,0.001357078,0.005531742,0.013836634,0.003515312,10,0,
24.400488,0.000862188,0.006488821,0.014733613,0.003102793,10,0,
24.433822,-0.000190008,0.007360608,0.015992487,0.002769576,10,0,
24.467156,-0.001836439,0.008433867,0.01734665,0.002733225,10,0,
24.50049,-0.003732168,0.009890982,0.01856393,0.003481722,10,0,
24.533824,-0.005859747,0.011934402,0.019597126,0.005453134,10,0,
24.567158,-0.007892478,0.014709249,0.020241069,0.008985027,10,2,
24.600492,-0.009594522,0.018230025,0.020459976,0.014261716,10,2,
24.633826,-0.010653144,0.022551067,0.02014929,0.020950057,10,2,
24.66716,-0.011114451,0.027594948,0.019469919,0.028376967,10,2,
24.700494,-0.010928574,0.033645485,0.018575408,0.03570575,10,2,
24.733828,-0.010256819,0.040951166,0.017783329,0.04253319,10,10,
24.767162,-0.009166129,0.049508583,0.016982568,0.048665676,10,10,
24.800496,-0.00753898,0.058937248,0.015927427,0.054112967,10,10,
24.83383,-0.005502392,0.06887717,0.01462696,0.05912929,10,10,
24.867164,-0.002989667,0.07883359,0.013010726,0.06389292,10,10,
24.900498,-0.000305977,0.08820867,0.011113827,0.068649136,10,10,
24.933832,0.002236124,0.096770205,0.009049593,0.073253304,10,10,
24.967166,0.004596789,0.10430341,0.006923095,0.07763975,10,10,
25.0005,0.006548244,0.11064463,0.004823403,0.08182731,10,10,
25.033834,0.008087738,0.11555803,0.002832476,0.085731484,10,10,
25.067168,0.009332986,0.11940177,0.001075445,0.089071654,10,10,
25.100502,0.01020232,0.1224024,-0.00040565,0.09188611,10,10,
25.133836,0.010763367,0.12444743,-0.001554916,0.094064176,10,10,
25.16717,0.010954544,0.12519376,-0.002358065,0.09571475,10,10,
25.200504,0.010795747,0.12385413,-0.002864681,0.096668676,10,10,
25.233838,0.01052613,0.11839679,-0.003080621,0.09651211,10,10,
25.267172,0.010026171,0.098636635,-0.003134739,0.09217386,10,10,
25.300506,0.009486666,0.02398723,-0.002978578,0.04727347,10,8,
25.33384,0.008890378,-0.003989515,-0.002811475,0.011576984,10,0,
25.367174,0.008237443,-0.006299665,-0.002598428,0.003304547,10,0,
25.400508,0.007612733,-0.006322281,-0.00243362,6.35E-06,10,0,
25.433842,0.007054245,-0.006089537,-0.002242439,-0.001733476,10,0,
25.467176,0.006513127,-0.005835802,-0.002127636,-0.002837282,10,0,
25.50051,0.005994933,-0.00572243,-0.002075334,-0.00362834,10,0,
25.533844,0.005434716,-0.005578691,-0.002067677,-0.004222033,10,0,
25.567178,0.004890004,-0.005499821,-0.002057883,-0.004743154,10,0,
25.600512,0.004265871,-0.005479593,-0.002035827,-0.005192832,10,0,
25.633846,0.003602258,-0.005332609,-0.002030377,-0.005603106,10,0,
25.66718,0.002860784,-0.005302587,-0.002013052,-0.005957772,10,0,
25.700514,0.002139144,-0.005166082,-0.001999591,-0.006334894,10,0,
25.733848,0.001392487,-0.004948892,-0.002053336,-0.006626336,10,0,
25.767182,0.000589721,-0.004686638,-0.001985822,-0.006846547,10,0,
25.800516,-0.000127345,-0.004355981,-0.002015613,-0.006962424,10,0,
25.83385,-0.000927325,-0.003849088,-0.002034041,-0.006984907,10,0,
25.867184,-0.001658617,-0.003360277,-0.002055393,-0.006850711,10,0,
25.900518,-0.002359121,-0.002730143,-0.002041,-0.006603742,10,0,
25.933852,-0.003043121,-0.002062195,-0.00194329,-0.006216893,10,0,
25.967186,-0.003698816,-0.001355163,-0.001821388,-0.005732584,10,0,
26.00052,-0.004366925,-0.000517417,-0.001561447,-0.00526519,10,0,
26.033854,-0.004905188,0.000355322,-0.001264472,-0.004735719,10,0,
26.067188,-0.005481419,0.001230347,-0.000845924,-0.004240197,10,0,
26.100522,-0.006021132,0.002131883,-0.000380991,-0.003791744,10,0,
